Frame Number,Timecode,adaptive_ratio (w=2),content_val,delta_edges,delta_hue,delta_lum,delta_sat
377,00:00:06.269,0.9264818669880573,0.023131127450980393,0.14229910714285715,0.025242909663865547,0.028689600840336133,0.015460871848739496
378,00:00:06.286,0.02313359616105036,0.017736782212885153,0.15066964285714285,0.024750525210084032,0.013130252100840336,0.015329569327731092
379,00:00:06.302,0.039758712481988916,0.031173406862745095,0.1171875,0.0389640231092437,0.04973082983193277,0.004825367647058824
380,00:00:06.319,47.442002176278564,2.9816067051820725,1.46484375,4.699153098739496,0.6313353466386554,3.6143316701680672
381,00:00:06.336,0.14540090464838262,0.11378457633053222,0.25111607142857145,0.17998293067226892,0.07983193277310924,0.08153886554621849
382,00:00:06.353,0.11110083161151717,0.08869485294117647,0.15904017857142858,0.07970063025210083,0.07336528361344538,0.1130186449579832
383,00:00:06.369,0.37701743060038734,0.028755252100840335,0.10044642857142858,0.016938025210084032,0.06049763655462185,0.008830094537815126
384,00:00:06.386,1.8162488326988002,0.06916360294117646,0.16741071428571427,0.08744747899159663,0.08009453781512606,0.03994879201680672
385,00:00:06.403,1.1299685709003515,0.033438375350140055,0.18415178571428573,0.02419248949579832,0.06857274159663866,0.007549894957983193
386,00:00:06.419,0.0374821173104435,0.0014333858543417368,0.0,0.0006893382352941177,0.0031840861344537815,0.0004267331932773109
387,00:00:06.436,0.8047227688389859,0.019016981792717085,0.24274553571428573,0.00019695378151260505,0.05659138655462185,0.0002626050420168067
388,00:00:06.453,1.6875276100721548,0.03134847689075631,0.33482142857142855,0.02491465336134454,0.06548713235294118,0.0036436449579831933
389,00:00:06.469,1.1827637444279346,0.028306635154061625,0.234375,0.004004726890756302,0.08038996848739496,0.0005252100840336134
390,00:00:06.486,1.0890858208955223,0.025549282212885157,0.12555803571428573,6.565126050420168e-05,0.07635241596638656,0.00022977941176470588
391,00:00:06.503,0.9321837601338309,0.019815738795518206,0.24274553571428573,6.565126050420168e-05,0.05918461134453781,0.00019695378151260505
392,00:00:06.519,0.7138779393774636,0.014366684173669467,0.12555803571428573,6.565126050420168e-05,0.0428702731092437,0.00016412815126050421
393,00:00:06.536,1.0531367843675008,0.01680672268907563,0.20926339285714285,6.565126050420168e-05,0.04999343487394958,0.00036108193277310926
394,00:00:06.553,1.1960014280614066,0.01832764355742297,0.14229910714285715,0.004004726890756302,0.050945378151260504,3.282563025210084e-05
395,00:00:06.569,0.681033064648791,0.011324842436974791,0.10881696428571429,0.007943802521008403,0.025965073529411766,6.565126050420168e-05
396,00:00:06.586,1.332041093235123,0.01879814425770308,0.10881696428571429,0.007943802521008403,0.04835215336134454,9.847689075630252e-05
397,00:00:06.603,0.8925106713232442,0.012583158263305324,0.17578125,0.015821953781512604,0.021402310924369748,0.0005252100840336134
398,00:00:06.619,1.1307943416757344,0.014213497899159664,0.1171875,0.015821953781512604,0.026424632352941176,0.0003939075630252101
399,00:00:06.636,1.1204880528723942,0.012057948179271707,0.033482142857142856,0.004004726890756302,0.03207064075630252,9.847689075630252e-05
400,00:00:06.653,0.6929046563192904,0.006838672969187675,0.09207589285714286,0.004004726890756302,0.01637998949579832,0.00013130252100840336
401,00:00:06.669,1.4520894892359646,0.00941001400560224,0.05859375,0.011882878151260504,0.016150210084033615,0.00019695378151260505
402,00:00:06.686,0.5235760090531876,0.003796831232492997,0.0,0.004004726890756302,0.007320115546218487,6.565126050420168e-05
403,00:00:06.703,0.4678826328310865,0.003227853641456583,0.008370535714285714,6.565126050420168e-05,0.009617909663865547,0.0
404,00:00:06.719,1.900709219858156,0.009530374649859943,0.0,0.007943802521008403,0.020516018907563025,0.00013130252100840336
405,00:00:06.736,0.7344913151364764,0.0048581932773109245,0.016741071428571428,6.565126050420168e-05,0.014508928571428572,0.0
406,00:00:06.753,1.3151408450704227,0.00817358193277311,0.05859375,0.007943802521008403,0.016281512605042018,0.00029543067226890754
407,00:00:06.769,0.023300612506200042,0.005525647759103642,0.10044642857142858,0.004004726890756302,0.012342436974789915,0.00022977941176470588
408,00:00:06.786,0.019201767242294866,0.004945728291316526,0.008370535714285714,0.004004726890756302,0.010668329831932773,0.00016412815126050421
409,00:00:06.803,22.73760192487635,0.9306066176470588,0.8370535714285714,1.7163537289915967,0.22698923319327732,0.8484768907563025
410,00:00:06.819,0.3380051414987791,0.08595938375350139,0.19252232142857142,0.12821691176470587,0.036370798319327734,0.09329044117647059
411,00:00:06.836,0.25446156074447285,0.06728160014005602,0.0,0.08252363445378151,0.01326155462184874,0.10605961134453781
412,00:00:06.853,0.31042807513395754,0.014421393557422968,0.025111607142857144,0.022091649159663867,0.004365808823529412,0.01680672268907563
413,00:00:06.869,1.1823258072347658,0.026643469887955185,0.033482142857142856,0.025242909663865547,0.013524159663865547,0.04116334033613445
414,00:00:06.886,0.5364287478389727,0.005941439075630252,0.016741071428571428,0.007714023109243698,0.003282563025210084,0.006827731092436975
415,00:00:06.903,0.23818229302689994,0.0024947478991596637,0.0,0.0019695378151260504,0.0023306197478991596,0.0031840861344537815
416,00:00:06.919,0.16717885679164102,0.000744047619047619,0.0,0.00045955882352941176,0.0013130252100840337,0.00045955882352941176
417,00:00:06.936,7.439429928741094,0.00856748949579832,0.0,0.00702468487394958,0.0025603991596638656,0.016117384453781514
418,00:00:06.953,0.311632870864461,0.0007987570028011205,0.0,6.565126050420168e-05,0.002297794117647059,3.282563025210084e-05
419,00:00:06.969,0.22174840085287845,0.0005689775910364146,0.0,6.565126050420168e-05,0.001641281512605042,0.0
420,00:00:06.986,0.6071428571428571,0.0003720238095238095,0.0,6.565126050420168e-05,0.0010504201680672268,0.0
421,00:00:07.003,0.7470817120622569,0.0005252100840336134,0.0,6.565126050420168e-05,0.0015099789915966387,0.0
422,00:00:07.019,0.8793103448275861,0.0005580357142857143,0.0,6.565126050420168e-05,0.001608455882352941,0.0
423,00:00:07.036,2.388059701492537,0.0013130252100840335,0.0,6.565126050420168e-05,0.0038734243697478993,0.0
424,00:00:07.053,0.22140221402214022,0.0003282563025210084,0.0,6.565126050420168e-05,0.0009191176470588235,0.0
425,00:00:07.069,0.6000000000000002,0.0007878151260504203,0.0,6.565126050420168e-05,0.002297794117647059,0.0
426,00:00:07.086,8.422535211267604,0.003271621148459384,0.0,6.565126050420168e-05,0.00974921218487395,0.0
427,00:00:07.103,0.14302191464821226,0.0003391981792717087,0.0,6.565126050420168e-05,0.0009519432773109243,0.0
428,00:00:07.119,0.04104903078677309,9.847689075630251e-05,0.0,6.565126050420168e-05,0.00022977941176470588,0.0
429,00:00:07.136,7.135531135531135,0.005328693977591036,0.17578125,6.565126050420168e-05,0.015920430672268907,0.0
430,00:00:07.153,0.28004667444574094,0.0006565126050420168,0.0,6.565126050420168e-05,0.0019038865546218487,0.0
431,00:00:07.170,0.629663330300273,0.0018929446778711485,0.016741071428571428,6.565126050420168e-05,0.005449054621848739,0.00016412815126050421
432,00:00:07.186,0.7054409005628518,0.0020570728291316527,0.0,6.565126050420168e-05,0.005941439075630252,0.00016412815126050421
433,00:00:07.203,0.9904761904761905,0.003982843137254902,0.10044642857142858,6.565126050420168e-05,0.011882878151260504,0.0
434,00:00:07.220,1.0404880754298391,0.005131740196078431,0.1171875,6.565126050420168e-05,0.015329569327731092,0.0
435,00:00:07.236,1.4277746793084216,0.007002801120448179,0.06696428571428571,6.565126050420168e-05,0.020942752100840335,0.0
436,00:00:07.253,0.00812095032397408,0.006685486694677871,0.008370535714285714,6.565126050420168e-05,0.01999080882352941,0.0
437,00:00:07.270,0.004470876849120716,0.0038187149859943976,0.008370535714285714,6.565126050420168e-05,0.011390493697478991,0.0
438,00:00:07.286,50.48965313777554,3.277004551820729,1.9084821428571428,5.725118172268908,0.5279017857142857,3.5779936974789917
439,00:00:07.303,0.14729143852503632,0.12583158263305322,0.0,0.33019301470588236,0.01828387605042017,0.029017857142857144
440,00:00:07.320,0.14198938891759397,0.12328212535014005,0.14229910714285715,0.2808889180672269,0.02465204831932773,0.06430540966386554
441,00:00:07.336,0.16877993801070723,0.013108368347338936,0.0,0.027639180672268907,0.0013786764705882354,0.010307247899159664
442,00:00:07.353,1.5916965580401434,0.05705094537815126,0.0,0.13872111344537816,0.0057444852941176475,0.026687237394957982
443,00:00:07.370,0.24056189640035117,0.004497111344537816,0.05022321428571429,9.847689075630252e-05,0.013228728991596638,0.00016412815126050421
444,00:00:07.386,0.15108153078202996,0.002483806022408964,0.008370535714285714,0.0,0.007451418067226891,0.0
445,00:00:07.403,0.41379310344827575,0.0021336659663865544,0.10881696428571429,0.0,0.006400997899159664,0.0
446,00:00:07.420,0.3691112190383681,0.002078956582633053,0.0,9.847689075630252e-05,0.006138392857142857,0.0
447,00:00:07.436,2.8548278190411884,0.011565563725490197,0.008370535714285714,0.010471376050420167,0.015132615546218487,0.009092699579831933
448,00:00:07.453,1.0247349823321557,0.006346288515406163,0.1171875,0.002691701680672269,0.01408219537815126,0.002264968487394958
449,00:00:07.470,0.9608938547486033,0.005646008403361344,0.10881696428571429,0.0,0.01687237394957983,6.565126050420168e-05
450,00:00:07.486,1.6083467094703046,0.005481880252100839,0.15066964285714285,0.005219275210084033,0.007352941176470588,0.0038734243697478993
451,00:00:07.503,0.030511060259344015,0.00010941876750700279,0.0,0.00013130252100840336,6.565126050420168e-05,0.00013130252100840336
452,00:00:07.520,0.6549707602339183,0.0015318627450980392,0.0,0.0,0.004595588235294118,0.0
453,00:00:07.536,0.08888888888888888,0.0016850490196078432,0.016741071428571428,0.0,0.00505514705882353,0.0
454,00:00:07.553,0.044449643233126675,0.002078956582633053,0.0,9.847689075630252e-05,0.006138392857142857,0.0
455,00:00:07.570,1.298330296015367,0.07210696778711485,0.0,0.09237132352941177,0.012966123949579833,0.11098345588235294
456,00:00:07.586,1.8269462952197826,0.11176032913165267,0.0,0.21618960084033614,0.007943802521008403,0.11114758403361344
457,00:00:07.603,0.8414281397055648,0.10662858893557424,0.008370535714285714,0.19219406512605042,0.011587447478991597,0.11610425420168068
458,00:00:07.620,0.38598985107191847,0.06387867647058823,0.0,0.09210871848739496,0.007517069327731093,0.09201024159663866
459,00:00:07.636,2.5905386929176926,0.25914740896358546,0.008370535714285714,0.5316439075630253,0.027015493697478993,0.21878282563025211
460,00:00:07.653,1.4091583589357746,0.18443627450980393,0.008370535714285714,0.2543329831932773,0.021796218487394957,0.2771796218487395
461,00:00:07.670,0.2866162492194546,0.045200892857142856,0.033482142857142856,0.07172400210084033,0.010077468487394959,0.05380120798319328
462,00:00:07.686,2.057623310259848,0.15530899859943978,0.033482142857142856,0.34854254201680673,0.01716780462184874,0.10021664915966387
463,00:00:07.703,0.3995891817870592,0.031928396358543415,0.033482142857142856,0.05307904411764706,0.006893382352941176,0.035812762605042014
464,00:00:07.720,0.539516512452913,0.040353641456582635,0.033482142857142856,0.06381302521008403,0.007910976890756302,0.04933692226890756
465,00:00:07.736,0.3270657471682251,0.07874868697478991,0.07533482142857142,0.09870667016806722,0.01401654411764706,0.12352284663865547
466,00:00:07.753,0.11261645818640735,0.03319765406162465,0.10881696428571429,0.05212710084033614,0.0194984243697479,0.027967436974789917
467,00:00:07.770,6.5813548292293795,0.8576133578431371,0.42689732142857145,1.6796546743697478,0.16701680672268907,0.7261685924369747
468,00:00:07.786,0.657339551410171,0.20242471988795516,0.10044642857142858,0.3002888655462185,0.04569327731092437,0.2612920168067227
469,00:00:07.803,0.6081544028950543,0.20686712184873945,0.016741071428571428,0.28387605042016806,0.014705882352941176,0.32201943277310924
470,00:00:07.820,0.6887134387907055,0.13410364145658263,0.05859375,0.16337316176470587,0.02498030462184874,0.21395745798319327
471,00:00:07.836,1.052504150525733,0.16648065476190474,0.07533482142857142,0.19675682773109243,0.026326155462184874,0.27635898109243695
472,00:00:07.853,1.9997306542408495,0.2030921743697479,0.08370535714285714,0.22035845588235295,0.013064600840336135,0.37585346638655465
473,00:00:07.870,0.841749792186201,0.08864014355742296,0.016741071428571428,0.17262998949579833,0.022945115546218486,0.0703453256302521
474,00:00:07.886,0.14709360071891406,0.017014618347338934,0.08370535714285714,0.020483193277310924,0.02928046218487395,0.0012801995798319328
475,00:00:07.903,0.3787810788977651,0.03463103991596639,0.05859375,0.03663340336134454,0.045594800420168065,0.021664915966386554
476,00:00:07.920,1.9184663356045732,0.1363248424369748,0.10044642857142858,0.2029280462184874,0.06574973739495799,0.140296743697479
477,00:00:07.936,1.1622684174011357,0.12373074229691877,0.1171875,0.18454569327731093,0.059283088235294115,0.12736344537815125
478,00:00:07.953,0.7715991934232976,0.10886073179271709,0.07533482142857142,0.16025472689075632,0.025965073529411766,0.1403623949579832
479,00:00:07.970,0.8793265349829493,0.14600840336134455,0.5608258928571429,0.25548188025210083,0.06561843487394958,0.1169248949579832
480,00:00:07.986,1.0016445944776247,0.15827424719887953,0.6612723214285714,0.26477153361344535,0.06955751050420168,0.1404936974789916
481,00:00:08.003,2.2786380533193458,0.2733171393557423,0.3599330357142857,0.3472623424369748,0.06909795168067227,0.40359112394957986
482,00:00:08.020,0.6521933289821719,0.10387123599439778,0.3599330357142857,0.15759585084033614,0.06880252100840337,0.08521533613445378
483,00:00:08.037,0.4309292261111386,0.07163646708683474,0.6612723214285714,0.10011817226890757,0.08094800420168068,0.033843224789915964
484,00:00:08.053,1.320485829959514,0.1338300945378151,0.5859375,0.15477284663865545,0.07169117647058823,0.17502626050420167
485,00:00:08.070,1.755482763999376,0.15393032212885155,0.36830357142857145,0.17679884453781514,0.06729254201680672,0.21769957983193278
486,00:00:08.087,0.7164641226101092,0.07595850840336134,0.30970982142857145,0.10448398109243698,0.07602415966386554,0.04736738445378151
487,00:00:08.103,0.7797402917102592,0.06931678921568628,0.234375,0.10333508403361344,0.05626313025210084,0.04835215336134454
488,00:00:08.120,1.0256281407035173,0.0669971113445378,0.07533482142857142,0.10625656512605042,0.04743303571428571,0.04730173319327731
489,00:00:08.137,0.9018701407858796,0.058703168767507,0.0,0.1093421743697479,0.010011817226890757,0.05675551470588235
490,00:00:08.153,0.8894926767140734,0.057313550420168065,0.0,0.11062237394957983,0.010898109243697478,0.05042016806722689
491,00:00:08.170,1.1254324860451168,0.06673450630252101,0.0,0.11666228991596639,0.008140756302521009,0.07540047268907563
492,00:00:08.187,1.1011578024816644,0.06530112044817928,0.0,0.11525078781512606,0.007287289915966387,0.07336528361344538
493,00:00:08.203,0.9263005124948976,0.055869222689075626,0.0,0.1092765231092437,0.009716386554621849,0.048614758403361345
494,00:00:08.220,0.43510054844606944,0.057291666666666664,0.0,0.10783219537815127,0.008928571428571428,0.05511423319327731
495,00:00:08.237,0.27846393053070084,0.05193014705882353,0.0,0.10474658613445378,0.006072741596638656,0.04497111344537815
496,00:00:08.253,2.100931298454338,0.35359768907563033,0.10044642857142858,0.631171218487395,0.058331144957983194,0.37129070378151263
497,00:00:08.270,1.2528109196248833,0.27919292717086835,0.08370535714285714,0.45923056722689076,0.036896008403361345,0.3414522058823529
498,00:00:08.287,1.0661069014949822,0.28480610994397754,0.025111607142857144,0.4413734243697479,0.018579306722689076,0.39446559873949577
499,00:00:08.303,0.8665228513161464,0.20107886904761904,0.025111607142857144,0.3043264180672269,0.01634716386554622,0.28256302521008403
500,00:00:08.320,1.2880775812892185,0.23471419817927167,0.016741071428571428,0.33816964285714285,0.02304359243697479,0.3429293592436975
501,00:00:08.337,0.7670993145690537,0.1294971113445378,0.12555803571428573,0.21674763655462184,0.04198398109243697,0.12975971638655462
502,00:00:08.353,0.7371768677267478,0.113500087535014,0.31808035714285715,0.18342962184873948,0.06492909663865547,0.09214154411764706
503,00:00:08.370,0.8786444817585102,0.12596288515406162,0.4185267857142857,0.18297006302521007,0.0627954306722689,0.13212316176470587
504,00:00:08.387,0.7615101594351817,0.1256893382352941,0.5691964285714286,0.19741334033613445,0.06099002100840336,0.11866465336134453
505,00:00:08.403,1.3901641779956915,0.20475533963585435,0.42689732142857145,0.29854910714285715,0.05334164915966386,0.262375262605042
506,00:00:08.420,1.4389328279330829,0.2159926470588235,0.32645089285714285,0.3043264180672269,0.06542148109243698,0.27823004201680673
507,00:00:08.437,0.6779195409315671,0.12150954131652662,0.24274553571428573,0.21142988445378152,0.06538865546218488,0.08771008403361344
508,00:00:08.453,1.0045158424637253,0.14847032563025211,0.07533482142857142,0.25177258403361347,0.05567226890756303,0.13796612394957983
509,00:00:08.470,1.2100463782403152,0.14773721988795518,0.1171875,0.2529871323529412,0.05307904411764706,0.13714548319327732
510,00:00:08.487,0.8105619952295268,0.10597207633053222,0.07533482142857142,0.19606748949579833,0.03719143907563025,0.08465730042016807
511,00:00:08.503,0.9250438932156845,0.11241684173669468,0.008370535714285714,0.19258797268907563,0.01601890756302521,0.1286436449579832
512,00:00:08.520,1.0089315888572392,0.11433167016806722,0.008370535714285714,0.20870535714285715,0.0156906512605042,0.11859900210084033
513,00:00:08.537,1.0807021058166613,0.11806285014005602,0.025111607142857144,0.22058823529411764,0.015526523109243698,0.11807379201680672
514,00:00:08.553,1.042701237823189,0.11682641806722689,0.016741071428571428,0.20453650210084034,0.017397584033613446,0.12854516806722688
515,00:00:08.570,0.7757735471852424,0.09341080182072829,0.05022321428571429,0.17965467436974789,0.01680672268907563,0.08377100840336134
516,00:00:08.587,1.153510920859228,0.12236300770308124,0.13392857142857142,0.21648503151260504,0.015854779411764705,0.13474921218487396
517,00:00:08.603,1.2232863445604218,0.12438725490196079,0.13392857142857142,0.22062106092436976,0.017824317226890755,0.13471638655462184
518,00:00:08.620,0.7603014492753623,0.08969056372549018,0.008370535714285714,0.1759125525210084,0.009552258403361345,0.08360688025210083
519,00:00:08.637,0.7778291381266547,0.1012670693277311,0.008370535714285714,0.16859243697478993,0.007681197478991596,0.12752757352941177
520,00:00:08.653,0.9857824032746196,0.12385110294117647,0.07533482142857142,0.21274290966386555,0.04096638655462185,0.11784401260504201
521,00:00:08.670,1.5207499089916272,0.18283876050420167,0.13392857142857142,0.29572610294117646,0.06384585084033613,0.18894432773109243
522,00:00:08.687,0.8480567917695178,0.1287530637254902,0.21763392857142858,0.2220653886554622,0.06450236344537816,0.09969143907563026
523,00:00:08.703,0.718047030812758,0.12704613095238096,0.3515625,0.22685793067226892,0.061219800420168065,0.09306066176470588
524,00:00:08.720,0.890092314599175,0.17354910714285712,0.46875,0.29277179621848737,0.06506039915966387,0.16281512605042017
525,00:00:08.737,0.9859567919933117,0.2225905987394958,0.37667410714285715,0.3429621848739496,0.07973345588235294,0.24507615546218486
526,00:00:08.753,1.337815860378183,0.3015252976190476,0.2845982142857143,0.4714417016806723,0.09086134453781512,0.3422728466386555
527,00:00:08.770,1.2475249770358694,0.3009234943977591,0.15904017857142858,0.4540769432773109,0.05366990546218487,0.3950236344537815
528,00:00:08.787,0.8513992186699166,0.20448179271708686,0.04185267857142857,0.30695246848739494,0.02228860294117647,0.2842043067226891
529,00:00:08.803,1.3076562050536706,0.23626794467787116,0.18415178571428573,0.33813681722689076,0.02652310924369748,0.3441439075630252
530,00:00:08.820,0.7623313785498128,0.12196910014005603,0.016741071428571428,0.21756827731092437,0.018612132352941176,0.12972689075630253
531,00:00:08.837,0.6745104110225251,0.09534751400560225,0.008370535714285714,0.18359375,0.010274422268907563,0.09217436974789917
532,00:00:08.854,0.8757898620912319,0.10388217787114845,0.008370535714285714,0.1722689075630252,0.00820640756302521,0.13117121848739496
533,00:00:08.870,0.7748235680288855,0.10331320028011204,0.025111607142857144,0.18224789915966386,0.010438550420168067,0.1172531512605042
534,00:00:08.887,1.2479417704103146,0.15383184523809523,0.008370535714285714,0.25722163865546216,0.015756302521008403,0.18851759453781514
535,00:00:08.904,1.2633798497163014,0.18028930322128853,0.0,0.28604254201680673,0.013819590336134453,0.24100577731092437
536,00:00:08.920,0.6218484687384209,0.1055891106442577,0.0,0.21313681722689076,0.014213497899159664,0.08941701680672269
537,00:00:08.937,1.5890536870691456,0.20808167016806722,0.008370535714285714,0.3090204831932773,0.014213497899159664,0.3010110294117647
538,00:00:08.954,1.0564955065187123,0.1369922969187675,0.008370535714285714,0.23985688025210083,0.01332720588235294,0.15779280462184875
539,00:00:08.970,0.6735681291194245,0.10091692927170869,0.0,0.20575105042016806,0.013031775210084034,0.08396796218487394
540,00:00:08.987,0.8454547474612804,0.10407913165266107,0.0,0.2065060399159664,0.011981355042016808,0.09375
541,00:00:09.004,1.466260618688893,0.15014443277310927,0.008370535714285714,0.2502954306722689,0.014279149159663865,0.18585871848739496
542,00:00:09.020,0.8422632845442303,0.10436362044817926,0.008370535714285714,0.18444721638655462,0.00942095588235294,0.11922268907563026
543,00:00:09.037,0.7838121109708883,0.10023853291316527,0.008370535714285714,0.16741071428571427,0.007254464285714286,0.12605042016806722
544,00:00:09.054,1.2977268155300745,0.141172093837535,1.8917410714285714,0.18677783613445378,0.14975052521008403,0.08698792016806722
545,00:00:09.070,1.0462146474002716,0.11586353291316526,0.008370535714285714,0.20128676470588236,0.010044642857142858,0.1362591911764706
546,00:00:09.087,1.03279213580034,0.11467086834733893,0.025111607142857144,0.19731486344537816,0.010208771008403362,0.13648897058823528
547,00:00:09.104,0.8022019645968537,0.08690038515406164,0.008370535714285714,0.16524422268907563,0.010241596638655462,0.08521533613445378
548,00:00:09.120,0.9773176068740995,0.10018382352941178,0.008370535714285714,0.1675091911764706,0.007123161764705882,0.12591911764705882
549,00:00:09.137,0.914062880818913,0.10259103641456584,0.008370535714285714,0.18113182773109243,0.00935530462184874,0.1172859768907563
550,00:00:09.154,0.9531361587903563,0.10587359943977591,0.008370535714285714,0.19029017857142858,0.00942095588235294,0.11790966386554622
551,00:00:09.170,1.5149035651665692,0.1559873949579832,1.875,0.19012605042016806,0.14778098739495799,0.13005514705882354
552,00:00:09.187,0.5207372504620302,0.08555453431372549,0.008370535714285714,0.164390756302521,0.008830094537815126,0.08344275210084033
553,00:00:09.204,0.5858182065402134,0.11785495448179271,0.008370535714285714,0.20919774159663865,0.009453781512605041,0.13491334033613445
554,00:00:09.220,1.4609667569280405,0.2774641106442577,0.10881696428571429,0.4020811449579832,0.04930409663865546,0.38100709033613445
555,00:00:09.237,1.3267281457206004,0.2857142857142857,0.08370535714285714,0.4642200630252101,0.03400735294117647,0.35891544117647056
556,00:00:09.254,1.0834045349983568,0.2705488445378151,0.025111607142857144,0.41642594537815125,0.017791491596638655,0.3774290966386555
557,00:00:09.270,0.8572970509576293,0.1955422794117647,0.025111607142857144,0.2940191701680672,0.017693014705882353,0.2749146533613445
558,00:00:09.287,1.4222121428108598,0.2401632528011204,0.008370535714285714,0.33820246848739494,0.018874737394957982,0.3634125525210084
559,00:00:09.304,0.7352461575824862,0.11594012605042016,0.008370535714285714,0.20706407563025211,0.012145483193277311,0.12861081932773108
560,00:00:09.320,0.6725210679688116,0.09343268557422969,0.008370535714285714,0.18359375,0.011456144957983192,0.08524816176470588
561,00:00:09.337,0.5085701768796889,0.1016172093837535,0.008370535714285714,0.17000393907563024,0.00820640756302521,0.12664128151260504
562,00:00:09.354,0.40469035945866566,0.09799544817927171,0.025111607142857144,0.17020089285714285,0.011488970588235295,0.11229648109243698
563,00:00:09.370,0.3249604669865453,0.49187018557422973,0.07533482142857142,1.0415244222689075,0.0545561974789916,0.3795299369747899
564,00:00:09.387,0.16986977508405066,0.2816767331932773,0.008370535714285714,0.6892397584033614,0.02974002100840336,0.12605042016806722
565,00:00:09.404,1.7121219378764234,5.573233981092437,8.111049107142858,7.903459821428571,6.541655724789916,2.2745863970588234
566,00:00:09.420,0.06964558212812977,0.4696691176470588,0.008370535714285714,1.1554621848739495,0.05002626050420168,0.2035189075630252
567,00:00:09.437,1.9470591188096915,11.777431285014005,27.530691964285715,18.43264180672269,11.225807510504202,5.673844537815126
568,00:00:09.454,1.2431299151981585,9.342469800420169,22.366071428571427,14.931788340336135,9.266511292016807,3.829109768907563
569,00:00:09.470,0.921803034136613,8.809950542717088,25.973772321428573,14.140231092436975,9.097689075630251,3.191931460084034
570,00:00:09.487,1.0563929489076298,9.00407037815126,23.26171875,14.327763918067227,9.357372636554622,3.3270745798319328
571,00:00:09.504,0.9907128279064542,8.105238970588236,26.082589285714285,12.290441176470589,9.983423056722689,2.0418526785714284
572,00:00:09.520,1.0226643185406874,7.835981267507004,22.081473214285715,12.034466911764707,9.575006565126051,1.8984703256302522
573,00:00:09.537,0.9991566645328951,7.074875262605041,22.265625,10.73453912815126,9.0367318802521,1.4533547794117647
574,00:00:09.554,1.0003102384180127,6.465095413165266,18.381696428571427,9.200663077731093,8.47406775210084,1.7205554096638656
575,00:00:09.570,0.999627985990091,5.917071516106442,17.879464285714285,8.284860819327731,7.808167016806722,1.658186712184874
576,00:00:09.587,0.925876339587261,5.024433210784314,14.891183035714286,6.682083771008403,6.99405856092437,1.397157300420168
577,00:00:09.604,1.0694187600703091,5.112690388655462,13.150111607142858,6.735753676470588,7.132254464285714,1.4700630252100841
578,00:00:09.620,0.9811452046728849,4.211856617647059,10.111607142857142,5.378774947478991,6.028098739495798,1.2286961659663866
579,00:00:09.637,0.8669971927782892,3.9698879551820725,9.132254464285714,4.4892988445378155,6.053801207983193,1.36656381302521
580,00:00:09.654,0.7241379979093576,3.064174107142857,8.02734375,3.127593224789916,5.167935924369748,0.8969931722689075
581,00:00:09.670,1.923212389977525,5.9268535539215685,5.583147321428571,8.927980567226891,5.272945115546219,3.5796349789915967
582,00:00:09.687,0.9812771122677743,2.817314425770308,7.96875,2.5346638655462184,4.787060136554622,1.1302192752100841
583,00:00:09.704,0.8438950292471277,2.475610556722689,6.997767857142857,2.278361344537815,4.668461134453781,0.48000919117647056
584,00:00:09.721,0.007253427885875502,0.01763830532212885,0.025111607142857144,0.013392857142857142,0.00390625,0.03561580882352941
585,00:00:09.737,2.3353822611566275,2.972404586834734,5.909598214285714,3.2332589285714284,4.882057510504202,0.8018973214285714
586,00:00:09.754,1.1110496513777495,1.4615502450980393,4.913504464285714,1.0082720588235294,3.019564075630252,0.3568146008403361
587,00:00:09.771,0.7142675365139848,1.1362810749299719,4.478236607142857,0.6593027836134454,2.4891347163865545,0.26040572478991597
588,00:00:09.787,1.0653390134989478,1.135547969187675,3.4151785714285716,1.1413143382352942,1.9494157037815125,0.3159138655462185
589,00:00:09.804,0.8869843753820575,0.7938331582633054,3.247767857142857,0.7169774159663865,1.474264705882353,0.19025735294117646
590,00:00:09.821,1.297438548361493,0.8719472163865546,1.7327008928571428,1.191701680672269,1.17515756302521,0.24898240546218486
591,00:00:09.837,0.7357908921418419,0.43614320728291317,1.1635044642857142,0.23362001050420167,0.9450498949579832,0.12975971638655462
592,00:00:09.854,0.7310383292535557,0.32268688725490197,0.9793526785714286,0.22974658613445378,0.6350446428571429,0.10326943277310924
593,00:00:09.871,1.3162164705882349,0.38254989495798314,1.6489955357142858,0.5096835609243697,0.538077731092437,0.09988839285714286
594,00:00:09.887,0.1688645252687013,0.07499562324929972,0.33482142857142855,0.12808560924369747,0.04211528361344538,0.0547859768907563
595,00:00:09.904,0.9300849753122727,0.3287486869747899,1.2555803571428572,0.33695509453781514,0.5000984768907563,0.14919248949579833
596,00:00:09.921,3.5221114917471192,0.7424829306722689,3.423549107142857,0.5202534138655462,1.265296743697479,0.4418986344537815
597,00:00:09.937,0.6100842959725257,0.21381521358543418,0.4017857142857143,0.26247373949579833,0.11794248949579832,0.2610294117647059
598,00:00:09.954,0.8021703406229033,0.22566526610644258,0.4017857142857143,0.29060530462184875,0.11896008403361344,0.26743040966386555
599,00:00:09.971,0.6445198347385038,0.10497636554621848,0.15904017857142858,0.21037946428571427,0.08130908613445378,0.023240546218487396
600,00:00:09.987,0.25890268463802757,0.06399903711484593,0.15904017857142858,0.11909138655462184,0.06151523109243697,0.011390493697478991
